numero_votavel,sigla_uf,nome_partido,nome_votavel,total_votos
2290,AP,PR,WILLIAM SOUZA,1174
44,AP,PRP,PRP,312
33,AP,PMN,PMN,82
43,TO,PV,PV,599
27,TO,PSDC,PSDC,96
3333,TO,PMN,MAJOR AZEVEDO,366
4377,TO,PV,MARCOS SOLUÇÃO,1169
2777,TO,PSDC,ROSI FREITAS,462
5044,TO,PSOL,ETEVALDO DA PAZ,205
2728,TO,PSDC,HELCIO BRITO,200
1200,AP,PDT,VANDA,221
5151,AP,PEN,ALUIZIO IDEIA,183
7080,AP,PT do B,DR ELIZOMAR,521
5110,AP,PEN,APARECIDA,46
2747,AP,PSDC,PROFESSORA ARLI,6
4590,AP,PSDB,DANIEL JARI,249
5544,AP,PSD,SENA,146
1167,AP,PP,HILTON ALENCAR,143
2007,AP,PSC,REGIANE,62
4500,AP,PSDB,MARCIA MAFFRA,23
1600,AP,PSTU,WODISON SILVA,31
5081,AP,PSOL,ROSETE,29
5444,AP,PPL,JORGE AMARAL,14
1122,PB,PP,ELENILDO GOMES,976
7013,PB,PT do B,DALVA,30
1333,CE,PT,JOSÉ AIRTON,94056
1451,CE,PTB,ARNON BEZERRA,84474
6510,CE,PC do B,INÁCIO ARRUDA,55403
45,CE,PSDB,PSDB,70964
23,CE,PPS,PPS,5972
65,CE,PC do B,PC DO B,5662
1321,CE,PT,DEODATO RAMALHO,18535
1530,CE,PMDB,MÁRIO FEITOZA,56162
4044,CE,PSB,CARLOS SÁ,1365
5151,CE,PEN,ALEXANDRE MAFRA,1917
5555,CE,PSD,ALMIRCY PINTO,21421
2500,CE,DEM,JOÃO ARTHUR PESSOA,4935
3131,CE,PHS,ADAIL CARNEIRO,113885
9055,CE,PROS,VICENTE ARRUDA,70768
44,CE,PRP,PRP,2985
1314,CE,PT,ACRISIO SENA,15676
1555,CE,PMDB,MAURO BENEVIDES,60201
2700,CE,PSDC,CAPITÃO AMILTON,3342
9033,CE,PROS,PROFESSORA LAUDECY FERREIRA,1394
1914,CE,PTN,IBERNON MONTEIRO,2927
28,CE,PRTB,PRTB,538
33,CE,PMN,PMN,3095
77,CE,SD,SD,5924
1113,CE,PP,EUGENIO RABELO,37106
1510,CE,PMDB,CARLONE,288
4343,CE,PV,MARCELO SILVA,13431
40,CE,PSB,PSB,7673
1222,CE,PDT,JUNIOR REGO,1567
7081,SP,PT do B,TONY AGUIAR,294
2728,SP,PSDC,CANTOR CARLOS SILVA,263
3655,SP,PTC,VAL LUCENA,158
5093,SP,PSOL,PATRICIA LACERDA,79
9000,RN,PROS,DEBORA VITORIA,1512
9090,RN,PROS,RAFAEL MOTTA,176239
5555,RN,PSD,FABIO FARIA,166427
3636,RN,PTC,MIGUEL MOSSORO,2186
2512,RN,DEM,FELIPE MAIA,113722
2222,RN,PR,DRA ZENAIDE MAIA,134588
1922,RN,PTN,ELIEL DO GÁS,1604
1010,RN,PRB,ABRAÃO LINCOLN,63371
55,RN,PSD,PSD,8950
15,RN,PMDB,PMDB,15956
40,RN,PSB,PSB,17112
43,RN,PV,PV,715
1366,RN,PT,HUGO MANSO,25767
1616,RN,PSTU,GESSICA REGIS,6173
4040,RN,PSB,SANDRA ROSADO,51612
51,RN,PEN,PEN,887
3133,RN,PHS,CIÇÃO,20313
12,RN,PDT,PDT,7008
20,RN,PSC,PSC,939
6513,RN,PC do B,SABRINA SANTANA,889
1770,RN,PSL,SARGENTO SERGIO PASTEL,3512
2727,RN,PSDC,DR. JOANILSON,7615
33,RN,PMN,PMN,1976
5111,RN,PEN,IRMÃO RICARDO MENDONÇA,5397
23,RN,PPS,PPS,1218
1314,RN,PT,ELIANA,891
28,RN,PRTB,PRTB,149
27,RN,PSDC,PSDC,231
2777,RN,PSDC,EMANUEL MARQUES,4060
70,RN,PT do B,PT DO B,744
5050,RN,PSOL,SANDRO TOMAZ,927
3678,RN,PTC,XEIQUE HUMBERTO,846
1112,RN,PP,MESTRE RAIMUNDO,4909
9025,RN,PROS,IRMÃ VERA,2323
3677,RN,PTC,RILYONALDO MARQUES,294
17,RN,PSL,PSL,557
5044,RN,PSOL,RÔMULO ESTÂNRLEY,1063
6510,RN,PC do B,WANGLE,671
6566,RN,PC do B,VITAL NOGUEIRA,2728
5588,RN,PSD,MARILIA DA USINA,110
3199,RN,PHS,PROFESSORA CLEO,484
1666,RN,PSTU,JUARY CHAGAS,1361
1719,RN,PSL,PROFESSOR PAULO,1138
2323,RN,PPS,WELLINGTON BARRETO,2361
2501,MA,DEM,MERCIAL ARRUDA,36
4040,PR,PSB,LUCIANO DUCCI,156263
4070,PR,PSB,LEOPOLDO MEYER,59974
1511,PR,PMDB,JOAO ARRUDA,176370
4310,PR,PV,MARIO TAKAHASHI,12634
5515,PR,PSD,REINHOLD STEPHANES,78064
7777,PR,SD,DELEGADO FRANCISCHINI,159569
14,PR,PTB,PTB,6597
1310,PR,PT,ZECA DIRCEU,155583
1345,PR,PT,TONINHO WANDSCHEER,71822
3131,PR,PHS,DIEGO GARCIA,61063
2790,PR,PSDC,SARGENTO FAHUR,50608
2014,PR,PSC,TAKAYAMA,162952
1900,PR,PTN,CHRISTIANE YARED,200144
1533,PR,PMDB,OSMAR SERRAGLIO,117048
1512,PR,PMDB,SERGIO SOUZA,77699
4099,PR,PSB,ODAIR DO PRADO,2072
4300,PR,PV,LEANDRE,81181
5027,PR,PSOL,JACKELINE ARISTIDES,248
6500,PR,PC do B,CELIA REGINA,602
2311,PR,PPS,PAULO RINK,19307
2828,PR,PRTB,PASTOR DIVINO CRUZ,1156
25,PR,DEM,DEM,7940
10,PR,PRB,PRB,5658
6565,PR,PC do B,ALIEL MACHADO,82886
3100,PR,PHS,LITA,12935
4067,PR,PSB,JOÃO CARLOS,1882
1312,PR,PT,DENILSON PESTANA,23384
54,PR,PPL,PPL,2337
40,PR,PSB,PSB,10678
1445,PR,PTB,PELÉ,28395
2320,PR,PPS,PIETROBON,17498
27,PR,PSDC,PSDC,1329
2233,PR,PR,DELEGADO GASTÃO,23239
1233,PR,PDT,ZEZINHO FISIOTERAPEUTA,4599
2700,PR,PSDC,TENENTE AMAURI,3581
44,PR,PRP,PRP,3331
2040,PR,PSC,OSNI MENEZES,6648
51,PR,PEN,PEN,1194
1303,PR,PT,ANDRÉ VIEIRA,1851
2577,PR,DEM,SERGIO BELICH,6510
4078,PR,PSB,SERGIO FANUCCHI,2170
4332,PR,PV,ADRIANA FERREIRA,2458
1222,PR,PDT,ALMEIDA,1134
5015,PR,PSOL,MARCEL CHERUBIM,521
5510,PR,PSD,DRA ADRIANA COELHO,1689
1717,PR,PSL,NAIR LENZ,4428
1509,PR,PMDB,SOLANGE CUNHA,109
4016,PR,PSB,CARMEN CHAVES,155
4045,PR,PSB,BATATINHA,3454
5499,PR,PPL,DRA. CLAIR,3957
9090,PR,PROS,CAZUZA,2459
7070,PR,PT do B,DR. JORGE SANTOS,6176
4080,PR,PSB,LUCIANO BRITO,7710
5070,PR,PSOL,LETÍCIA LANZ,1077
1213,PR,PDT,DINARTE PQD,609
4378,PR,PV,VITORASSI,32580
70,PR,PT do B,PT DO B,537
4343,PR,PV,PAULO SALAMUNI,15482
4044,PR,PSB,PROFESSORA ELIZABETH SCHMIDT,11488
1350,PR,PT,DR. ANTENOR,43608
1380,PR,PT,PROFESSORA ROSA MARIA,29725
1401,PR,PTB,PIETRO ARNAUD,5058
4315,PR,PV,LORO DO PV,1407
6513,PR,PC do B,NILTON BOBATO,20678
1033,PR,PRB,PANZARINI,549
7710,PR,SD,NELSÃO DA FORÇA,11379
5169,PR,PEN,CLAUDIO AUER,367
2777,PR,PSDC,PROFESSOR AMADEU,674
4014,PR,PSB,TELMA TONI,595
4340,PR,PV,PROF. LUIZ MONEZI,349
1214,PR,PDT,ROGERIO ANDRADE,691
3135,PR,PHS,TENENTE FABIO,341
4033,PR,PSB,ARLETE LAGNER,510
1506,PR,PMDB,CESARIO RICARDO MARCONCIN,886
3611,PR,PTC,SUPERVISOR APARECIDO,2492
3644,PR,PTC,MAMA BRITO,594
2825,PR,PRTB,ALUIZIO FELIPE,141
1600,PR,PSTU,ALEX,721
1244,PR,PDT,DR FLAVIO,427
4015,PR,PSB,CIRLEIDE SILVA,578
1911,PR,PTN,KIKO LEMOS,506
1221,PR,PDT,JOAQUIM THEOPHILO GABRIEL,353
2034,PR,PSC,PROFESSORA VIVIAN,271
7711,PR,SD,ELIANE SCHIEBEL,531
2310,PR,PPS,JESSICA LIMA,278
1288,PR,PDT,DAVI SCHEIFER,476
2800,PR,PRTB,IRMÃO EDMILSON,830
4034,PR,PSB,PAULO ROCHA,6246
2820,PR,PRTB,ALGACIR  RIBEIRO,299
3650,PR,PTC,MARLI WENSIBOSKI,22
4091,PR,PSB,DONA LIA,55
3666,PR,PTC,PROFESSOR CLAUDENIR,1461
5001,PR,PSOL,GELSON DA TORRE,265
3123,PR,PHS,EDSON BAIANINHO,1909
2789,PR,PSDC,MATOZO DA AMBULÂNCIA,543
5588,SC,PSD,JOÃO PAULO KLEINUBING,132349
13,SC,PT,PT,46445
15,SC,PMDB,PMDB,39033
19,SC,PTN,PTN,772
23,SC,PPS,PPS,2175
4343,SC,PV,GUARACI FAGUNDES,6315
2510,SC,DEM,JAIR MIOTTO,46518
2223,SC,PR,JORGINHO MELLO,140839
1570,SC,PMDB,MAURO MARIANI,195942
1560,SC,PMDB,CELSO MALDANER,110436
1314,SC,PT,JEAN DE LIZ,15939
1313,SC,PT,DÉCIO LIMA,112366
1133,SC,PP,ESPERIDIÃO AMIN,229668
65,SC,PC do B,PC DO B,1872
1370,SC,PT,ADILSON MARIANO,15928
1501,SC,PMDB,RENATA VIEIRA,3342
1111,SC,PP,PIZZOLATTI,6859
4515,SC,PSDB,JOAO BATISTA,9890
1509,SC,PMDB,RONALDO BENEDET,105303
4077,SC,PSB,MARGARETE PHILIPPI CECCONI,1301
1331,SC,PT,CLAUDIA BUS,4631
33,SC,PMN,PMN,957
2020,SC,PSC,ARIEL VIEIRA,15308
1010,SC,PRB,PASTOR GOMES,24884
1320,SC,PT,ALTEMIR GREGOLIN,12336
5020,SC,PSOL,JULIANA TORRALBA,2673
2525,SC,DEM,JULIETHE NITZ,5815
4444,SC,PRP,SIDNEI PETRY,1669
1130,SC,PP,GERY DARTORA,2401
36,SC,PTC,PTC,547
1516,SC,PMDB,VALDIR COLATTO,115431
4523,SC,PSDB,ALEXANDRE DANIELLI,6236
3312,SC,PMN,PROFESSORA DENISE PIMPÃO,589
1312,SC,PT,CARLITO MERSS,37167
5050,SC,PSOL,JOÃO OTÁVIO,937
5000,SC,PSOL,ALESSANDRA CUNHACO,2432
2121,SC,PCB,CAROL BELLAGUARDA,858
4000,SC,PSB,HERBERT ZANDOMÊNICO,2449
5500,SC,PSD,MARA REGINA NUNES HONORIO,1557
3131,SC,PHS,CARLOS KAMINSKI,2596
1545,SC,PMDB,TANIA HEIDERSCHEIDT,472
1919,SC,PTN,PASTOR BISPO,2439
16,SC,PSTU,PSTU,1648
1367,SC,PT,PROFESSOR PAULÃO,6820
2828,SC,PRTB,LOURDES ZITKOSKI,362
4456,SC,PRP,OSMAR PICKLER,339
1414,SC,PTB,ROBERTO RECKZIEGEL,2763
4007,SC,PSB,REJANE VARELA,1436
1978,SC,PTN,PASTOR NAPOLEÃO BONAPARTE,319
4533,SC,PSDB,MICHÉL PINHEIRO,1359
4488,SC,PRP,PROFESSORA CLARICE SPOHR,249
5544,SC,PSD,SOLANGE GARCIA,209
4433,SC,PRP,AURIO SOARES,204
1144,SC,PP,CLAUDINEY IRMÃO,1110
6514,PR,PC do B,CLAUDIO PADILHA,470
4089,PR,PSB,SANDRO OLTRAMARI,569
4424,SC,PRP,MAGDA HORST,90
4307,PR,PV,VERA CORAÇÃO,216
1923,PR,PTN,MARIA BONFIM,210
5113,PR,PEN,MISTER OPROH,86
5090,PR,PSOL,SIRINEU ZANCHI DE WITT,568
7799,PR,SD,SOELI LENARTOVICZ,17
1099,PR,PRB,DONA VERA,33
2829,PR,PRTB,EDIVANIA,39
3616,PR,PTC,NATHY MARTINS,8
5538,MA,PSD,FATIMA,4
15,AC,PMDB,PMDB,1040
45,AC,PSDB,PSDB,3629
95,AC,,BRANCO,11851
96,AC,,NULO,7720
1012,AC,PRB,ALAN RICK,17903
1333,AC,PT,IDESIO,9896
2020,AC,PSC,ANTÔNIA LÚCIA,12126
10,AC,PRB,PRB,602
6513,AC,PC do B,MOISÉS DINIZ,13738
4567,AC,PSDB,DR. EDSON,4518
4040,AC,PSB,CÉSAR MESSIAS,26448
3131,AC,PHS,GRINGO SOSTER,5871
2323,AC,PPS,CORONEL DEODATO,3487
22,AC,PR,PR,522
50,AC,PSOL,PSOL,202
1919,AC,PTN,JUAREZ PEDROSA,515
5051,AC,PSOL,SEU GERALDO,383
19,AC,PTN,PTN,333
1311,AC,PT,LENILDA DE SOUZA,139
4510,AC,PSDB,FRANCISCO NAZARENO,924
3333,AC,PMN,DRA. VALDETE DE SOUZA,668
2500,AC,DEM,JOAQUIM LYRA,962
36,AC,PTC,PTC,94
2580,AC,DEM,PROFESSOR AUGUSTO,2011
1365,AC,PT,AURINETE,135
5524,AC,PSD,RUY BIRICO,956
5500,AC,PSD,MARIAZINHA,245
4399,AC,PV,HILÁRIO 'MR.BEAN',838
7070,AC,PT do B,FRANCISCO,1154
4554,AC,PSDB,LUIZETE,227
4325,AC,PV,JOICE NOBRE,1199
1101,AC,PP,PENINHA,206
1330,SE,PT,DR EMERSON,9575
2510,SE,DEM,MENDONÇA PRADO,44263
4040,SE,PSB,VALADARES FILHO,68199
7777,SE,SD,LAÉRCIO OLIVEIRA,84198
9090,SE,PROS,BOSCO COSTA,48050
40,SE,PSB,PSB,3518
23,SE,PPS,PPS,791
13,SE,PT,PT,17578
5566,SE,PSD,BETÃO DO POVO,5551
45,SE,PSDB,PSDB,4774
33,SE,PMN,PMN,380
20,SE,PSC,PSC,5493
9013,SE,PROS,LÚCIA DE VADO,2149
4567,SE,PSDB,DR.SAMUEL CARVALHO,5791
5005,SE,PSOL,EMANOEL MESSIAS,1345
5050,SE,PSOL,ISAIAS SILVA,2094
1555,SE,PMDB,CORONEL JÚLIO CESAR,1569
14,SE,PTB,PTB,1877
70,SE,PT do B,PT DO B,659
3333,SE,PMN,ANTONIO LUIZ,1098
1100,SE,PP,ZÉ NELSON PIRULITO,1874
10,SE,PRB,PRB,1527
1234,SE,PDT,UCLESIO BARRETO,2250
5110,SE,PEN,JOINHA,2503
54,SE,PPL,PPL,343
36,SE,PTC,PTC,2235
21,SE,PCB,PCB,663
2822,SE,PRTB,DUILA OLIVEIRA,37
43,SE,PV,PV,347
2500,SE,DEM,DÔRA SANTANA,532
2200,SE,PR,LARA MOURA,139
50,SE,PSOL,PSOL,839
3345,SE,PMN,SGT. ANDRE NASCIMENTO,120
2111,SE,PCB,CHICO MONTEIRO,281
4344,SE,PV,MARIA LÚCIA,608
27,SE,PSDC,PSDC,97
2800,SE,PRTB,RITA DA SAÚDE,742
3131,SE,PHS,PROFESSORA AVILETE,494
3370,SE,PMN,ERICA,40
7700,SE,SD,AMERICO BARRETO,415
1369,SE,PT,FÁTIMA ANDREA,113
1733,AC,PSL,MARILEIDE SERAFIM,5
4077,CE,PSB,WELLINGTON BRITTO IVO,6729
4003,CE,PSB,ERIK PINHEIRO,891
5078,CE,PSOL,PEDRO WILSON,449
5113,CE,PEN,NIL GUERRA,580
2800,CE,PRTB,LAILTINHO BREGA,5857
5010,CE,PSOL,LUCIANO MUNIZ,3446
19,CE,PTN,PTN,2396
4020,CE,PSB,FLAVIO FRANÇA,2009
4013,CE,PSB,PAULO AYRTON,3973
17,CE,PSL,PSL,3004
1989,CE,PTN,DR AMERICO,6327
27,CE,PSDC,PSDC,2608
54,CE,PPL,PPL,1330
1965,CE,PTN,LUIS LEÃO,653
5118,CE,PEN,CELINA MOTTA,1723
16,CE,PSTU,PSTU,1627
3640,CE,PTC,RODRIGUES DO POVÃO,1969
2226,CE,PR,PROF. ENILSON,2422
4333,CE,PV,DR. GUIMARÃES,595
4017,CE,PSB,ERNESTO HUMORISTA VEIA CÔMICA,1588
3678,CE,PTC,CLAUDIO ROCHA,3481
4001,CE,PSB,ADRIANO DO VALE-VAQUEIRO IOIO,551
5454,CE,PPL,ANDRÉ RAMOS,5097
1601,CE,PSTU,PAMELA,428
2277,CE,PR,JORGE RIBEIRO,2189
2399,CE,PPS,RAYLLANE OLIVEIRA,579
4377,CE,PV,SILVANIA TEIXEIRA,360
4320,CE,PV,ANTONIO CARLOS RIBEIRO,232
4033,CE,PSB,ANGELO ALMEIDA,355
3622,CE,PTC,HAROLDO POVO,359
6513,CE,PC do B,TIBINHA,593
5044,CE,PSOL,NAGEL CUNHA,292
2567,CE,DEM,ANA PAULA,107
5190,CE,PEN,MAJOR ROCHA,342
5004,CE,PSOL,PAULO VIANA,463
4478,CE,PRP,MARLIM DO ARATURÍ,501
1610,CE,PSTU,FERNANDO SARAIVA,282
3610,CE,PTC,RAFAELLA SILVA,71
5013,CE,PSOL,ERNESTO SALES - SAL,214
4012,CE,PSB,EDGARD NOVAIS,273
2225,CE,PR,IRMÃ FATIMA RIBEIRO,213
4015,CE,PSB,LURDINHA,186
1902,CE,PTN,MEIRE MORAIS,336
1901,CE,PTN,MAJOR DULCILDO,131
1140,CE,PP,SANDRA NOGUEIRA,23
4014,CE,PSB,LEDA MARIA,469
4005,CE,PSB,GISA PAZ,446
1188,CE,PP,FRANCISCA FROTA,18
1617,CE,PSTU,SANTANA,393
1529,CE,PMDB,SUELY NOGUEIRA,27
1212,RR,PDT,JUSCELINO PEREIRA,5054
1313,RR,PT,TITONHO BESERRA,3874
1355,RR,PT,PROF ROBERTO RAMOS,4089
1515,RR,PMDB,EDIO LOPES,15290
2020,RR,PSC,PASTOR FRANKEMBERGEN,6400
2511,RR,DEM,AILTON CABRAL,451
2777,RR,PSDC,ALMIR MORAIS,3358
3333,RR,PMN,DR. HIRAN GONÇALVES,9048
3607,RR,PTC,LUCIANO DIAS,552
4555,RR,PSDB,ELTON ROHNELT,920
96,RR,,NULO,7180
2828,RR,PRTB,TC FRAZÃO,4071
12,RR,PDT,PDT,2104
2000,RR,PSC,ROBSON BENTO,1885
1616,RR,PSTU,WANDERSON,86
4520,RR,PSDB,RENAN BEKEL,436
7777,RR,SD,VERA BRITO,100
90,RR,PROS,PROS,358
55,RR,PSD,PSD,83
20,RR,PSC,PSC,172
28,RR,PRTB,PRTB,125
1255,RR,PDT,LAURINDO FILHO,625
16,RR,PSTU,PSTU,66
43,RR,PV,PV,130
17,RR,PSL,PSL,148
5454,RR,PPL,LUCIO VILLELA,485
4492,RR,PRP,VILZA,3
70,RR,PT do B,PT DO B,110
54,RR,PPL,PPL,199
4424,RR,PRP,MÁRCIA,180
2370,RR,PPS,MARIO ROCHA,204
2011,RR,PSC,ROSÁRIA MARTINS,23
2255,RR,PR,MARTA NASCIMENTO,21
1399,RR,PT,ADELINA PINTO,24
2822,RR,PRTB,KENIA,13
1100,RR,PP,SONIA BRANCO,2
9024,SP,PROS,EDMARA,11
4500,ES,PSDB,MAX FILHO,91210
4040,ES,PSB,FOLETTO,88110
4010,ES,PSB,VANDINHO LEITE,86506
3144,ES,PHS,ROGERINHO,16300
2552,ES,DEM,DR. ALEXANDRE MARTINS,23565
2020,ES,PSC,PASTOR JOSUE BATISTA,3616
1350,ES,PT,HELDER SALOMAO,83967
1333,ES,PT,IRINY,43858
1012,ES,PRB,CAPITÃO ASSUMÇÃO,36032
1788,ES,PSL,CORONEL OTAVIO,1232
4456,ES,PRP,TOTA,1958
1414,ES,PTB,ZÉ CARLOS ELIAS,27083
1140,ES,PP,ANTONIO ROBERTE,8564
33,ES,PMN,PMN,776
4004,ES,PSB,ANA FLAVIA AZEREDO,4802
4422,ES,PRP,CARLOS COSTA,11635
5540,ES,PSD,SÁVIO MARTINS,4633
14,ES,PTB,PTB,1756
20,ES,PSC,PSC,2081
2580,ES,DEM,ANA ALTOÉ,449
2270,ES,PR,GRACIELE,641
4050,ES,PSB,GUSTAVO DE BIASE,15196
5010,ES,PSOL,RODRIGO QUEIROZ,396
6577,ES,PC do B,DESYREE CORREA,370
17,ES,PSL,PSL,499
1577,ES,PMDB,CELY ELER,201
1255,ES,PDT,ESTEFANO SILOTE,10372
1234,ES,PDT,PEDRO HERMELY,6559
1236,ES,PDT,DR. CARLOS ALMEIDA,6404
2813,ES,PRTB,PASTOR FRANCISCO,555
4444,ES,PRP,CLEONE,512
4469,ES,PRP,TONHO DOS COUROS,15505
50,ES,PSOL,PSOL,2651
2210,ES,PR,CABALINI,3744
4060,ES,PSB,GEDSON MERÍZIO,17075
44,ES,PRP,PRP,2036
7788,ES,SD,JULIANO CANTOR,1716
1377,ES,PT,CABRAL,1113
1919,ES,PTN,DORINHA,680
1313,ES,PT,LAZIO,1986
2100,ES,PCB,CIDINHA,212
36,ES,PTC,PTC,708
4410,ES,PRP,GUSTAVO PICALLO,307
19,ES,PTN,PTN,593
4455,ES,PRP,BIDO SOBREIRA,2583
1211,ES,PDT,LUCIO ZANOL,4706
21,ES,PCB,PCB,557
2556,ES,DEM,LINDOMAR SCALFONI,697
5070,ES,PSOL,GLEUBER PEREIRA,903
2345,ES,PPS,CHICO PARDAL,1891
2055,ES,PSC,CRISTINA FERREIRA,237
2727,ES,PSDC,COCADA,1132
4023,ES,PSB,NEUZA SABADINE,2705
1444,ES,PTB,LORRAYNE,250
4440,ES,PRP,HOZANA SIMÕES,1512
4415,ES,PRP,PRESBÍTERO GILDO GOMES,1038
27,ES,PSDC,PSDC,224
2121,ES,PCB,TAVARES,340
5115,ES,PEN,EDUARDO ANTUNES,578
1305,ES,PT,IRACI MARQUES,1815
4476,ES,PRP,AGNALDO GOLDNER,168
1700,ES,PSL,NATAL,269
4450,ES,PRP,ELIANA MILAGRE,138
4310,ES,PV,LANDE RIZZO,383
7711,ES,SD,JOSIANE GOMES,34
1010,MA,PRB,CLEBER VERDE,105243
1211,MA,PDT,JULIAO AMIN,64896
1222,MA,PDT,MANOEL  DA PASTORAL,6949
1300,MA,PT,ZÉ CARLOS,90531
1500,MA,PMDB,MARCIA POETA,773
2211,MA,PR,DAVI ALVES SILVA JÚNIOR,63706
4356,MA,PV,VICTOR MENDES,85034
5510,MA,PSD,TRINCHÃO,87793
7713,MA,SD,DUTRA,40424
7777,MA,SD,SIMPLÍCIO ARAÚJO,38991
1414,MA,PTB,PEDRO FERNANDES,85507
4410,MA,PRP,JUSCELINO FILHO,83955
4500,MA,PSDB,DES. CUTRIM,4396
5511,MA,PSD,PROFESSOR MAX,513
1023,MA,PRB,PAULO LUIZ,35292
1555,MA,PMDB,JOÃO MARCELO,83847
3696,MA,PTC,PROF. EDMUNDO BELFORT,1178
7077,MA,PT do B,DR. TALVANE HORTEGAL,23262
3610,MA,PTC,PASTOR MARCOS NASCIMENTO,3110
36,MA,PTC,PTC,1521
3333,MA,PMN,JANSEN FRANÇA,4894
16,MA,PSTU,PSTU,2364
2345,MA,PPS,IGOR LAGO,9432
6555,MA,PC do B,GENIVAL ALVES,862
1263,MA,PDT,LUCIANA CALDAS,53
14,MA,PTB,PTB,3495
33,MA,PMN,PMN,2613
7088,MA,PT do B,DALTON ARRUDA,20470
4433,MA,PRP,AUXILIADORA,202
1366,MA,PT,ROMENO BARROS,597
1245,MA,PDT,KATIANE SANTOS,246
1577,MA,PMDB,PROFESSOR SETIMO,35282
2210,MA,PR,EDILSON SOUSA,291
4090,MA,PSB,DR. ZÉ CARLOS,4472
1310,MA,PT,ALMIR BRUNO,1063
2888,MA,PRTB,DR. MARIO BRAGA,2596
4020,MA,PSB,CARLOS PEIXEIRO,1308
1233,MA,PDT,DEOCLIDES MACEDO,56171
1301,MA,PT,EVANDRO SOUSA,157
3653,MA,PTC,LINDENBERG BRAGA,1792
1523,MA,PMDB,PAULO MARINHO JR,51011
2828,MA,PRTB,FERNANDO ALVES,448
3636,MA,PTC,IRMÃO RAIMUNDO,538
1303,MA,PT,VILSON,66
1717,MA,PSL,AGEMIRO,1248
7024,MA,PT do B,FOCA,5161
54,MA,PPL,PPL,885
5400,MA,PPL,INALDO PEREIRA,2829
90,MA,PROS,PROS,470
2277,MA,PR,ANA SERRA,443
3388,MA,PMN,HANS NINA,2513
2777,MA,PSDC,TERESINHA DE JESUS,471
1238,MA,PDT,THALIA COSTA,132
1441,MA,PTB,CAMPOS,255
2713,MA,PSDC,ORNÉLIA,295
1610,MA,PSTU,LOURDIMAR SILVA,88
2877,MA,PRTB,JULIO OSMAR,2745
1331,MA,PT,EDUARDO BRAGA,1951
1545,MA,PMDB,IRMÃ LINDALVA,1038
1600,MA,PSTU,PROFESSOR RONILSON FLAVIO,1067
2800,MA,PRTB,DR. LISBOA,151
1771,MA,PSL,DR MAGNO,2527
5188,MA,PEN,PILA,1075
6545,MA,PC do B,WILTON RIBEIRO,2244
3633,MA,PTC,MARCO LAGO,3360
1777,MA,PSL,JOSE RENATO,3273
1444,MA,PTB,ASTROGILSON DO MALUCÃO,250
1217,MA,PDT,VENINA COSTA,93
3100,MA,PHS,TOTO MARTINS,1395
5190,MA,PEN,MAJOR DONJIE,1198
1372,MA,PT,PROFESSOR FRANCISMAR,834
2808,MA,PRTB,GARDENIA,4120
4415,MA,PRP,ARTUR MONTEIRO,199
5154,MA,PEN,FEIO,650
1322,MS,PT,BIFFI,53406
1331,MS,PT,VANDER LOUBET,69504
1515,MS,PMDB,MARUN,91816
1555,MS,PMDB,BRUNOI REICHARDT,3388
1580,MS,PMDB,FÁBIO TRAD,67508
2555,MS,DEM,MANDETTA,57374
4545,MS,PSDB,MARCIO MONTEIRO,56441
5555,MS,PSD,MARCELO MOURÃO,12835
5567,MS,PSD,ROBERTO PROTÉTICO,1846
5575,MS,PSD,DR SABATEL,8818
9033,MS,PROS,MARCELINO NUNES,5308
1234,MS,PDT,DAGOBERTO NOGUEIRA,54813
1313,MS,PT,ZECA DO PT,160556
1919,MS,PTN,CLAUDIO SERTÃO,5627
3636,MS,PTC,GAZOLLA,7208
28,MS,PRTB,PRTB,114
33,MS,PMN,PMN,445
4490,MS,PRP,BALEJO DE ARRUDA,2050
70,MS,PT do B,PT DO B,747
2020,MS,PSC,LUCIMAR ROZA,850
77,MS,SD,SD,451
1333,MS,PT,ANASTÁCIO PERALTA,2622
90,MS,PROS,PROS,342
4544,MS,PSDB,ÂNGELA COSTA,2598
1212,MS,PDT,YVES,3007
1450,MS,PTB,IRMÃ FÁTIMA,500
4547,MS,PSDB,GERALDO SALES,4971
5058,MS,PSOL,ANISIO GUATÓ,1434
4333,MS,PV,CARLOS JARDIM,1437
2525,MS,DEM,PUKA VALDEZ,2196
5001,MS,PSOL,LUCIANA TRINDADE,84
1717,MS,PSL,MACEDO,969
4343,MS,PV,CRISTIANO MARTINS,922
7071,MS,PT do B,CARLINHOS ANJOS DA ORDEM,591
3155,MS,PHS,AMIGO ZANON,462
1133,MS,PP,RITVA VIEIRA,1801
5151,MS,PEN,ROSANA ARCE,156
2213,MS,PR,ALIR TERRA Nº 2213,1948
4456,MS,PRP,DAIANE WEIS,615
1314,MS,PT,MARIA FELIX,1041
4015,MS,PSB,MARISA ROCHA,4267
4400,MS,PRP,LUIZ FELIPE CAMPO GRANDE,114
1600,MS,PSTU,JENNIFER GUIMARÃES,129
4422,MS,PRP,KELLY CRISTINA,730
7012,MS,PT do B,CLAUDIO LINS,577
1733,MS,PSL,ARILDO SOARES,255
3109,MS,PHS,SILVANI GOMES,98
2723,MS,PSDC,SONIA,29
4040,PA,PSB,ADEMIR ANDRADE,56574
4520,PA,PSDB,CECÍLIA KEUFFER,843
65,PA,PC do B,PC DO B,2475
